#timestamp, amount of minutes the scores were hidden, 0:15 score, 0:30 score, 0:45 score, 1:00 score, 1:15 score, 1:30 score, 1:45 score, 2:00 score
1531054112.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531054108.0, 0, 1, 0, 0, 0, 0, 1, 1, 1
1531054123.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531054163.0, 0, 1, 1, 1, 1, 1, 0, 0, 0
1531054162.0, 0, 6, 6, 6, 5, 6, 6, 4, 5
1531054151.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531054149.0, 0, 7, 7, 7, 7, 7, 7, 7, 7
1531054205.0, 0, 5, 5, 6, 6, 6, 7, 6, 5
1531054202.0, 0, 26, 26, 26, 26, 26, 26, 26, 24
1531054196.0, 0, 3, 4, 4, 4, 4, 4, 4, 3
1531054193.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531054209.0, 0, 4, 4, 4, 4, 4, 5, 4, 5
1531054272.0, 0, 1, 3, 3, 5, 5, 5, 5, 6
1531054267.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531054265.0, 0, 3, 3, 3, 3, 3, 2, 2, 2
1531054261.0, 0, 4, 4, 4, 4, 4, 4, 4, 4
1531054261.0, 0, 2, 1, 1, 1, 1, 2, 2, 2
1531054324.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531054323.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531054317.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531054309.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531054309.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531054382.0, 0, 4, 4, 4, 4, 4, 4, 4, 4
1531054381.0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1531054380.0, 0, 0, 0, 0, 0, 0, 1, 0, 0
1531054379.0, 0, -1, 0, -3, -5, -1, 1, 1, 1
1531054374.0, 0, 5, 5, 5, 4, 5, 4, 4, 4
1531054431.0, 0, 9, 9, 8, 9, 9, 10, 8, 8
1531054422.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531054417.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531054411.0, 0, 8, 8, 7, 8, 7, 8, 8, 9
1531054443.0, 0, 5, 5, 5, 5, 5, 5, 5, 6
1531054481.0, 0, 6, 7, 8, 11, 11, 12, 13, 12
1531054498.0, 0, 14, 14, 14, 14, 14, 14, 13, 14
1531054497.0, 0, 3, 3, 4, 4, 4, 3, 4, 4
1531054496.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531054487.0, 0, 10, 10, 10, 10, 10, 10, 10, 9
1531054565.0, 0, 2, 1, 1, 1, 0, 0, 0, 0
1531054564.0, 0, 2, 2, 2, 2, 3, 3, 3, 5
1531054557.0, 0, 5, 5, 5, 5, 5, 6, 6, 6
1531054556.0, 0, 9, 9, 10, 9, 9, 10, 9, 11
1531054556.0, 0, 7, 7, 6, 7, 6, 7, 8, 7
1531054616.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531054610.0, 0, 7, 7, 8, 8, 8, 10, 8, 8
1531054608.0, 0, 7, 7, 7, 7, 6, 7, 5, 5
1531054607.0, 0, 2, 3, 2, 2, 2, 1, 1, 1
1531054602.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531054664.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531054671.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531054666.0, 0, 5, 5, 5, 5, 5, 5, 5, 5
1531054665.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531054665.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531054716.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531054710.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531054707.0, 0, 5, 5, 5, 5, 5, 5, 6, 6
1531054707.0, 0, 4, 4, 4, 4, 4, 4, 4, 5
1531054707.0, 0, 7, 7, 7, 7, 7, 7, 8, 8
1531054760.0, 0, 0, 0, -1, -1, -1, -1, -1, -1
1531054757.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531054754.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531054752.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531054750.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531054800.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531054799.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531054808.0, 0, 3, 3, 3, 3, 3, 2, 2, 2
1531054806.0, 0, 27, 47, 63, 71, 74, 79, 83, 83
1531054803.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531054858.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531054856.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531054855.0, 0, 1, 2, 2, 2, 2, 2, 2, 2
1531054848.0, 0, 11, 14, 13, 15, 15, 16, 16, 17
1531054848.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531054910.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531054909.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531054909.0, 0, -1, -1, -1, -1, -1, 0, 1, 1
1531054907.0, 0, 5, 5, 5, 5, 5, 6, 5, 5
1531054905.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531054983.0, 0, 6, 10, 11, 11, 11, 12, 11, 11
1531054979.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531054977.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531054974.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531054974.0, 0, 5, 5, 5, 5, 5, 5, 5, 5
1531055043.0, 0, 1, 1, 1, 1, 1, 1, 1, 4
1531055042.0, 0, 5, 5, 5, 5, 5, 5, 4, 4
1531055039.0, 0, 3, 4, 3, 3, 4, 3, 3, 4
1531055039.0, 0, -1, -1, -1, -1, -1, 0, 0, 0
1531055036.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531055099.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531055099.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531055098.0, 0, 8, 8, 9, 9, 9, 8, 10, 9
1531055089.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531055089.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531055156.0, 0, -1, -1, -2, -2, -2, -2, -2, -2
1531055155.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531055154.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531055153.0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1531055151.0, 0, 4, 4, 6, 6, 6, 7, 7, 6
1531055211.0, 0, 8, 8, 7, 7, 8, 6, 8, 6
1531055211.0, 0, 5, 5, 5, 5, 5, 4, 5, 5
1531055210.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531055207.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531055207.0, 0, 3, 3, 3, 3, 3, 4, 3, 2
1531055255.0, 0, 1, 1, 2, 2, 2, 2, 3, 3
1531055253.0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1531055258.0, 0, 3, 4, 5, 5, 5, 6, 4, 5
1531055256.0, 0, 2, 2, 2, 2, 2, 3, 2, 2
1531055256.0, 0, 5, 5, 5, 5, 5, 6, 6, 5
1531055299.0, 0, 4, 4, 3, 3, 3, 3, 3, 3
1531055298.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531055294.0, 0, 3, 3, 3, 3, 3, 2, 2, 2
1531055293.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531055290.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531055346.0, 0, 4, 4, 4, 4, 4, 4, 3, 4
1531055346.0, 0, 2, 3, 6, 7, 7, 8, 11, 17
1531055345.0, 0, 3, 3, 4, 4, 4, 3, 3, 3
1531055345.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531055344.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531055392.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531055390.0, 0, 3, 4, 4, 6, 6, 8, 10, 14
1531055387.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531055399.0, 0, 3, 5, 5, 6, 6, 5, 6, 6
1531055396.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531055462.0, 0, 3, 3, 3, 3, 3, 2, 2, 2
1531055460.0, 0, 3, 3, 3, 3, 3, 2, 2, 2
1531055460.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531055464.0, 0, 6, 7, 7, 7, 7, 6, 8, 6
1531055463.0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1531055550.0, 0, 4, 6, 6, 9, 9, 9, 9, 11
1531055544.0, 0, 1, 2, 2, 2, 2, 2, 2, 2
1531055544.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531055543.0, 0, 1, 1, 1, 1, 1, 1, 2, 2
1531055541.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531055651.0, 0, 4, 4, 4, 4, 4, 4, 4, 4
1531055651.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531055650.0, 0, 5, 5, 5, 5, 5, 6, 5, 6
1531055650.0, 0, 4, 4, 4, 4, 4, 5, 5, 4
1531055650.0, 0, 4, 4, 4, 4, 4, 5, 4, 5
1531055748.0, 0, 6, 6, 6, 6, 6, 6, 5, 7
1531055747.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531055747.0, 0, 4, 4, 4, 4, 4, 4, 4, 4
1531055747.0, 0, 13, 13, 13, 13, 13, 13, 13, 13
1531055746.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531055836.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531055836.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531055835.0, 0, -13, -13, -13, -12, -12, -11, -12, -11
1531055833.0, 0, 16, 20, 21, 21, 21, 21, 25, 26
1531055832.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531055927.0, 0, 3, 3, 3, 3, 3, 2, 4, 4
1531055927.0, 0, -9, -11, -11, -11, -11, -12, -12, -14
1531055924.0, 0, 6, 6, 6, 6, 6, 6, 7, 7
1531055924.0, 0, 39, 50, 54, 55, 57, 57, 66, 70
1531055923.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531056003.0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1531056000.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531055999.0, 0, 5, 6, 6, 5, 5, 6, 7, 5
1531056006.0, 0, 5, 5, 5, 5, 5, 5, 4, 4
1531056006.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531056111.0, 0, 2, 2, 2, 3, 2, 4, 2, 3
1531056111.0, 0, 0, 1, 1, 1, 0, 1, 3, 1
1531056111.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531056110.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531056109.0, 0, 5, 5, 5, 5, 5, 5, 6, 6
1531056226.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531056226.0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1531056226.0, 0, 0, 0, 0, 0, 0, -1, 0, 0
1531056226.0, 0, -1, -1, -1, -1, -1, 0, 0, 0
1531056226.0, 0, 23, 25, 25, 25, 25, 24, 26, 27
1531056342.0, 0, 6, 6, 6, 6, 6, 6, 6, 7
1531056340.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531056339.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531056338.0, 0, 11, 11, 11, 11, 11, 11, 12, 11
1531056338.0, 0, -1, -1, -1, -1, -1, -1, -1, 0
1531056455.0, 0, 1, 1, 1, 1, 2, 2, 2, 2
1531056453.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531056452.0, 0, 4, 4, 4, 4, 4, 4, 3, 4
1531056452.0, 0, 6, 6, 6, 6, 6, 6, 6, 6
1531056450.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531056543.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531056542.0, 0, 2, 2, 2, 2, 2, 1, 1, 1
1531056542.0, 0, 1, 2, 2, 2, 2, 2, 2, 2
1531056542.0, 0, 5, 5, 5, 5, 5, 6, 5, 5
1531056541.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531056624.0, 0, 6, 6, 7, 5, 6, 7, 6, 5
1531056623.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531056623.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531056622.0, 0, -2, -2, -2, -2, -2, -1, -1, -1
1531056622.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531056720.0, 0, 4, 4, 4, 4, 4, 3, 4, 4
1531056719.0, 0, 7, 8, 8, 7, 7, 9, 8, 8
1531056719.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531056719.0, 0, -5, -6, -8, -8, -8, -9, -9, -10
1531056718.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531056833.0, 0, 2, 2, 2, 1, 1, 2, 2, 2
1531056832.0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1531056832.0, 0, 13, 30, 39, 39, 54, 77, 88, 91
1531056831.0, 0, 4, 4, 4, 4, 4, 5, 5, 5
1531056830.0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1531056947.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531056947.0, 0, 3, 3, 3, 3, 3, 3, 3, 1
1531056953.0, 0, -5, -4, -4, -4, -4, -2, -3, -5
1531056952.0, 0, -1, -1, -1, -1, -1, -1, -1, -1
1531056951.0, 0, 0, 0, 0, 0, 0, 1, 1, 1
1531057061.0, 0, 0, 0, -1, -1, -1, -2, -2, -4
1531057060.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531057059.0, 0, 1, 1, -1, -1, -2, -1, -1, -4
1531057059.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531057059.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531057154.0, 0, 37, 61, 74, 76, 99, 124, 141, 154
1531057154.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531057153.0, 0, 2, 2, 2, 2, 2, 3, 3, 5
1531057153.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531057153.0, 0, 2, 3, 3, 3, 6, 7, 9, 7
1531057238.0, 0, 3, 4, 4, 4, 5, 5, 6, 7
1531057233.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531057229.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531057228.0, 0, 12, 12, 13, 13, 12, 15, 15, 14
1531057228.0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1531057343.0, 0, 5, 5, 5, 5, 5, 6, 5, 5
1531057343.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531057343.0, 0, -1, -1, -1, -1, -1, -1, -1, -1
1531057342.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531057342.0, 0, 2, 2, 2, 2, 1, 1, 1, 1
1531057465.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531057463.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531057462.0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1531057461.0, 0, 6, 6, 6, 6, 6, 6, 6, 7
1531057458.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531057570.0, 0, 5, 5, 5, 5, 5, 4, 6, 5
1531057569.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531057567.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531057566.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531057564.0, 0, 7, 7, 7, 7, 7, 8, 7, 7
1531057725.0, 0, 3, 3, 3, 3, 4, 3, 5, 3
1531057740.0, 0, -3, -3, -4, -4, -4, -3, -4, -5
1531057740.0, 0, 0, 0, 0, 0, 0, 1, 1, 1
1531057737.0, 0, 6, 7, 8, 11, 14, 15, 17, 17
1531057732.0, 0, 13, 13, 13, 13, 13, 12, 13, 14
1531057951.0, 0, -4, -4, -4, -3, -4, -2, -2, -4
1531057949.0, 0, -1, -1, -2, -1, -2, -5, -5, -3
1531057949.0, 0, 1, 1, 1, 1, 1, 2, 1, 1
1531057946.0, 0, 0, 0, 0, 0, 1, 1, 1, 1
1531057944.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531058165.0, 0, 7, 7, 8, 7, 7, 8, 8, 7
1531058164.0, 0, 11, 11, 12, 12, 11, 11, 14, 13
1531058162.0, 0, 0, 0, 0, 0, 1, 1, 1, 1
1531058162.0, 0, 4, 7, 8, 9, 11, 13, 12, 14
1531058157.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531058319.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531058318.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531058318.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531058314.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531058314.0, 0, 2, 3, 4, 3, 4, 5, 4, 7
1531058427.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531058424.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531058423.0, 0, 5, 5, 5, 5, 5, 5, 5, 5
1531058419.0, 0, 12, 12, 12, 12, 12, 13, 11, 12
1531058418.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531058558.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531058554.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531058553.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531058552.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531058552.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531058702.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531058702.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531058701.0, 0, -2, -1, -1, -1, -2, 0, 0, 0
1531058700.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531058700.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531058833.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531058832.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531058828.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531058827.0, 0, 0, 0, 0, 0, 0, 1, 1, 1
1531058827.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531058940.0, 0, 2, 2, 2, 2, 2, 2, 3, 5
1531058939.0, 0, 4, 4, 4, 4, 4, 4, 4, 4
1531058938.0, 0, 4, 4, 4, 4, 4, 5, 4, 4
1531058937.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531058937.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531059035.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531059033.0, 0, 4, 4, 4, 4, 4, 3, 3, 3
1531059032.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531059031.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531059028.0, 0, 5, 5, 4, 4, 4, 3, 5, 3
1531059157.0, 0, 4, 4, 4, 4, 4, 4, 5, 5
1531059157.0, 0, 4, 4, 5, 4, 4, 6, 4, 6
1531059156.0, 0, 1, 1, 1, 1, 1, 2, 2, 3
1531059155.0, 0, 1, 1, 1, 1, 1, 2, 2, 2
1531059154.0, 0, 3, 3, 3, 3, 3, 2, 4, 3
1531059291.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531059290.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531059290.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531059288.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531059288.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531059423.0, 0, -1, -1, -1, -1, -1, -1, -1, -1
1531059423.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531059423.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531059421.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531059421.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531059532.0, 0, 2, 2, 2, 2, 2, 1, 1, 1
1531059531.0, 0, 1, 1, 1, 1, 1, 2, 2, 2
1531059530.0, 0, 6, 6, 6, 7, 7, 6, 6, 6
1531059529.0, 0, 5, 5, 5, 4, 5, 4, 3, 5
1531059528.0, 0, 5, 5, 5, 4, 4, 4, 5, 6
1531059614.0, 0, 1, -4, -4, -7, -10, -10, -10, -10
1531059612.0, 0, 2, 7, 18, 22, 26, 31, 37, 37
1531059612.0, 0, 15, 15, 15, 15, 15, 16, 17, 17
1531059611.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531059611.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531059737.0, 0, 0, 0, 0, 0, 0, 1, 1, 1
1531059736.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531059735.0, 0, 9, 9, 10, 10, 10, 10, 10, 10
1531059735.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531059734.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531059867.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531059866.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531059863.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531059861.0, 0, 12, 11, 11, 10, 10, 9, 10, 10
1531059861.0, 0, 4, 4, 4, 4, 4, 5, 4, 3
1531059999.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531059999.0, 0, 3, 3, 3, 3, 3, 4, 3, 2
1531059995.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531059992.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531059992.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531060116.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531060115.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531060114.0, 0, 6, 6, 6, 6, 6, 7, 7, 6
1531060113.0, 0, 4, 4, 4, 4, 4, 4, 5, 5
1531060113.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531060199.0, 0, 6, 6, 6, 6, 6, 5, 6, 6
1531060199.0, 0, 5, 5, 5, 4, 5, 4, 3, 4
1531060202.0, 0, 9, 12, 12, 12, 13, 13, 13, 12
1531060201.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531060200.0, 0, 6, 6, 6, 5, 6, 5, 7, 6
1531060330.0, 0, 4, 4, 4, 4, 4, 4, 4, 5
1531060329.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531060327.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531060327.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531060325.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531060459.0, 0, 7, 7, 7, 7, 7, 7, 6, 7
1531060458.0, 0, 5, 5, 5, 5, 5, 5, 5, 5
1531060458.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531060458.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531060457.0, 0, 8, 8, 8, 8, 8, 8, 8, 8
1531060590.0, 0, 4, 4, 4, 4, 4, 4, 4, 4
1531060590.0, 0, 7, 7, 7, 7, 7, 7, 6, 7
1531060589.0, 0, 1, 1, 1, 1, 1, 2, 1, 1
1531060589.0, 0, 1, 0, 0, 0, 0, 0, 0, 0
1531060589.0, 0, 6, 6, 6, 6, 6, 6, 6, 6
1531060695.0, 0, 10, 10, 10, 11, 10, 10, 11, 10
1531060695.0, 0, -4, -12, -14, -15, -18, -20, -19, -17
1531060692.0, 0, 14, 14, 15, 15, 15, 15, 15, 16
1531060692.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531060692.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531060789.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531060787.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531060785.0, 0, -16, -22, -25, -25, -24, -25, -24, -23
1531060784.0, 0, 4, 4, 4, 4, 4, 4, 3, 4
1531060784.0, 0, -31, -53, -70, -80, -83, -81, -82, -83
1531060883.0, 0, -12, -11, -11, -11, -11, -11, -10, -8
1531060883.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531060882.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531060881.0, 0, 5, 5, 5, 5, 5, 4, 5, 5
1531060881.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531060977.0, 0, 2, 2, 2, 2, 2, 1, 1, 1
1531060977.0, 0, 6, 6, 6, 6, 6, 7, 7, 7
1531060977.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531060977.0, 0, 6, 7, 8, 9, 9, 9, 10, 10
1531060977.0, 0, 12, 16, 17, 23, 24, 25, 30, 31
1531061065.0, 0, 5, 8, 11, 12, 13, 13, 12, 14
1531061064.0, 0, -5, -7, -6, -6, -7, -8, -6, -8
1531061064.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531061063.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531061062.0, 0, 4, 4, 4, 4, 4, 4, 4, 4
1531061140.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531061140.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531061139.0, 0, 5, 7, 7, 7, 8, 9, 9, 8
1531061139.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531061138.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531061208.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531061208.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531061207.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531061207.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531061207.0, 0, 5, 5, 4, 5, 5, 5, 6, 4
1531061266.0, 0, 0, 1, 2, 3, 6, 5, 6, 7
1531061265.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531061264.0, 0, 3, 5, 7, 9, 10, 11, 13, 12
1531061263.0, 0, -4, -6, -5, -6, -11, -11, -12, -13
1531061262.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531061323.0, 0, 1, 1, 1, 1, 1, 1, 1, 1
1531061322.0, 0, 15, 30, 46, 53, 54, 58, 62, 65
1531061322.0, 0, 1, 1, 1, 1, 1, 1, 2, 2
1531061322.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
1531061322.0, 0, 3, 3, 3, 3, 3, 3, 3, 3
1531061368.0, 0, 11, 17, 21, 22, 23, 23, 25, 25
1531061367.0, 0, 13, 20, 23, 23, 26, 27, 26, 25
1531061367.0, 0, -5, -2, -4, -6, -6, -6, -5, -5
1531061366.0, 0, 4, 7, 7, 9, 7, 9, 10, 9
1531061366.0, 0, 3, 4, 5, 5, 5, 5, 6, 6
1531061419.0, 0, 40, 64, 73, 75, 77, 78, 81, 81
1531061418.0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1531061417.0, 0, 16, 18, 18, 20, 20, 22, 23, 22
1531061417.0, 0, 5, 5, 5, 5, 5, 4, 6, 4
1531061416.0, 0, 3, 3, 4, 5, 5, 4, 5, 5
1531061487.0, 0, 10, 10, 10, 10, 10, 9, 10, 10
1531061487.0, 0, 1, 2, 1, 1, 1, 1, 1, 1
1531061486.0, 0, 2, 4, 11, 21, 28, 33, 35, 40
1531061484.0, 0, 3, 3, 3, 3, 3, 4, 3, 3
1531061482.0, 0, 0, -1, 0, 0, 1, 1, 1, 1
1531061551.0, 0, 0, -1, -3, -2, -3, -3, -2, -1
1531061550.0, 0, 2, 2, 2, 2, 2, 2, 2, 2
